schema_version,case_id,case_family,n_qubits,actual_n_qubits,benchmark_n_qubits,actual_n_qubits_source,actual_n_qubits_warning,repeat_id,cpu_route_id,gpu_route_id,timing_scope,state_output_mode,validation_method,performance_tier,cpu_total_wall_time_s,gpu_total_wall_time_s,wall_time_ratio_cpu_over_gpu,cpu_total_host_residual_time_s,gpu_total_host_residual_time_s,cpu_simulation_compute_time_s,gpu_simulation_compute_time_s,compute_speedup_cpu_over_gpu,gpu_device_name
research_benchmark_pack_v1,quest_bb84_20q_thesis_gpu,bb84,20,20,20,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.8340028039965546,0.6799224310016143,1.226614634213435,,,0.82529639,0.205992937,4.006430521450355,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_20q_thesis_gpu,bb84,20,20,20,n_qubits,,1,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.7861246219981695,0.6866992089999258,1.1447874290448679,,,0.777507566,0.209012985,3.719900780327117,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_20q_thesis_gpu,bb84,20,20,20,n_qubits,,2,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.8380394210034865,0.7086243520025164,1.182628593887937,,,0.827821572,0.213973045,3.868812410460392,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_20q_thesis_gpu,bb84,20,20,20,n_qubits,,3,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,1.140723952994449,0.6867747319993214,1.6609870745733497,,,1.130741995,0.209213018,5.404740134287437,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_20q_thesis_gpu,bb84,20,20,20,n_qubits,,4,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.9794014040016918,0.7065846620025695,1.386106232798654,,,0.969420769,0.208392859,4.65189053814939,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_4q_research_correctness,bb84,4,4,4,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,correctness_wall_and_compute,full_dump,full_statevector,False,0.005001167002774309,0.04268695199425565,0.1171591497900181,,,0.000180527,0.000324011,0.5571631827314504,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_8q_research_correctness,bb84,8,8,8,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,correctness_wall_and_compute,full_dump,full_statevector,False,0.005129347002366558,0.046047884003201034,0.11139158972017019,,,0.000370743,0.001610994,0.23013307312131517,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_8q_thesis_gpu,bb84,8,8,8,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.011739773995941505,0.07261860500148032,0.16166344693212148,,,0.006079925,0.018647909,0.32603789518706894,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_8q_thesis_gpu,bb84,8,8,8,n_qubits,,1,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.011644906000583433,0.07020644600561354,0.1658666214161066,,,0.005126021,0.021559954,0.23775658333964905,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_8q_thesis_gpu,bb84,8,8,8,n_qubits,,2,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.015816863997315522,0.08321286700083874,0.19007714272308507,,,0.009920724,0.018404961,0.5390244510705565,AMD Radeon RX 6600 (gfx1032)
