schema_version,suite_id,case_id,case_family,benchmark_n_qubits,workload_kind,not_real_quantum_circuit,planner_motif,planner_id,planner_config_hash,planner_selection_scope,score_model,pim_objective_version,pim_weight_profile,pim_feasible,pim_objective_score,pim_objective_rank,pim_selected,pim_estimated_flops,pim_peak_intermediate_bytes,pim_total_intermediate_write_bytes,pim_estimated_host_dpu_bytes,pim_estimated_mram_to_wram_bytes,pim_estimated_tile_count,pim_largest_tensor_bytes,pim_host_to_dpu_payload_bytes,pim_dpu_to_host_payload_bytes,pim_mram_dma_window_bytes_model,pim_tile_iterations,pim_host_completion_events,pim_numeric_component_invocations,pim_numeric_recombination_flops,pim_task_mram_payload_bytes,pim_native_static_mram_reservation_bytes,pim_mram_capacity_bytes,pim_mram_static_reservation_pressure_ratio,pim_mram_max_region_payload_ratio,pim_mram_payload_pressure_ratio,pim_known_wram_static_bytes,pim_wram_budget_bytes,pim_wram_known_pressure_ratio
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_balanced_tree_semantic_v2,planner,0,planner_motif,True,balanced_tree,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.44484851653764895,1,True,4756,8192,700,10476,38752,6,8192,9776,700,38752,6,6,6,0,8768,786432,67108864,0.01171875,0.03125,0.03125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_star_semantic_v2,planner,0,planner_motif,True,star,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3938428214411426,1,True,2196,4096,300,4812,17872,4,4096,4512,300,17872,4,4,4,0,4416,786432,67108864,0.01171875,0.015625,0.015625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_cycle_semantic_v2,planner,0,planner_motif,True,cycle,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3378102700596196,1,True,784,512,68,1284,6344,3,512,1216,68,6344,3,3,3,0,800,786432,67108864,0.01171875,0.001953125,0.001953125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_grid_semantic_v2,planner,0,planner_motif,True,grid,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.42455011888571564,1,True,4624,2048,548,5764,37544,5,2048,5216,548,37544,5,5,5,0,2432,786432,67108864,0.01171875,0.0078125,0.0078125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_flop_memory_tradeoff_semantic_v2,planner,0,planner_motif,True,flop_memory_tradeoff,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.4607767051879269,1,True,10016,16384,1380,20748,81512,5,16384,19368,1380,81512,5,5,5,0,17472,786432,67108864,0.01171875,0.0625,0.0625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_chain_semantic_v2,planner,0,planner_motif,True,chain,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.34505431300132317,2,False,596,512,52,1076,4824,4,512,1024,52,4824,4,4,4,0,800,786432,67108864,0.01171875,0.001953125,0.001953125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_balanced_tree_semantic_v2,planner,0,planner_motif,True,balanced_tree,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.44658591795928093,2,False,5300,8192,636,10348,43040,6,8192,9712,636,43040,6,6,6,0,8768,786432,67108864,0.01171875,0.03125,0.03125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_star_semantic_v2,planner,0,planner_motif,True,star,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3938428214411426,1,True,2196,4096,300,4812,17872,4,4096,4512,300,17872,4,4,4,0,4416,786432,67108864,0.01171875,0.015625,0.015625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_cycle_semantic_v2,planner,0,planner_motif,True,cycle,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3378102700596196,1,True,784,512,68,1284,6344,3,512,1216,68,6344,3,3,3,0,800,786432,67108864,0.01171875,0.001953125,0.001953125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_grid_semantic_v2,planner,0,planner_motif,True,grid,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.43642328471412,4,False,7312,2048,932,6532,59432,5,2048,5600,932,59432,5,5,5,0,2816,786432,67108864,0.01171875,0.0078125,0.0078125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,planner_motif_flop_memory_tradeoff_semantic_v2,planner,0,planner_motif,True,flop_memory_tradeoff,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.46882955566477413,2,False,17700,16384,620,19228,142224,5,16384,18608,620,142224,5,5,5,0,17408,786432,67108864,0.01171875,0.0625,0.0625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,planner_motif_chain_sensitivity_v2,planner,0,planner_motif,True,chain,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.34505431300132317,1,True,596,512,52,1076,4824,4,512,1024,52,4824,4,4,4,0,800,786432,67108864,0.01171875,0.001953125,0.001953125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,planner_motif_balanced_tree_sensitivity_v2,planner,0,planner_motif,True,balanced_tree,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.44658591795928093,1,True,5300,8192,636,10348,43040,6,8192,9712,636,43040,6,6,6,0,8768,786432,67108864,0.01171875,0.03125,0.03125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,planner_motif_star_sensitivity_v2,planner,0,planner_motif,True,star,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3938428214411426,1,True,2196,4096,300,4812,17872,4,4096,4512,300,17872,4,4,4,0,4416,786432,67108864,0.01171875,0.015625,0.015625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,planner_motif_cycle_sensitivity_v2,planner,0,planner_motif,True,cycle,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3378102700596196,1,True,784,512,68,1284,6344,3,512,1216,68,6344,3,3,3,0,800,786432,67108864,0.01171875,0.001953125,0.001953125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,planner_motif_grid_sensitivity_v2,planner,0,planner_motif,True,grid,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.43642328471412,3,False,7312,2048,932,6532,59432,5,2048,5600,932,59432,5,5,5,0,2816,786432,67108864,0.01171875,0.0078125,0.0078125,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,planner_motif_flop_memory_tradeoff_sensitivity_v2,planner,0,planner_motif,True,flop_memory_tradeoff,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.46882955566477413,1,True,17700,16384,620,19228,142224,5,16384,18608,620,142224,5,5,5,0,17408,786432,67108864,0.01171875,0.0625,0.0625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bell_2q_semantic_v2,quantum,2,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.2624990547440262,3,False,56,64,56,192,504,3,64,136,56,504,3,3,3,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_qrng_2q_semantic_v2,quantum,2,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.23638142379335092,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_quantization_stress_2q_semantic_v2,quantum,2,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.6390531282221377,4,False,808,64,720,1856,6480,18,64,1136,720,6480,18,18,18,88,144,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.2624990547440262,2,False,56,64,56,192,504,3,64,136,56,504,3,3,3,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.23638142379335092,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bell_2q_semantic_v2,quantum,2,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.2624990547440262,3,False,56,64,56,192,504,3,64,136,56,504,3,3,3,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_qrng_2q_semantic_v2,quantum,2,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.23638142379335092,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_quantization_stress_2q_semantic_v2,quantum,2,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.6390531282221377,4,False,808,64,720,1856,6480,18,64,1136,720,6480,18,18,18,88,144,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.2624990547440262,2,False,56,64,56,192,504,3,64,136,56,504,3,3,3,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.23638142379335092,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bell_2q_semantic_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.26119805532718154,2,False,56,64,48,176,496,3,64,128,48,496,3,3,3,0,96,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_qrng_2q_semantic_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.25002873772525547,5,False,40,16,48,128,368,3,16,80,48,368,3,3,3,0,48,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_quantization_stress_2q_semantic_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.572261388880841,1,True,848,256,624,2192,7088,12,256,1568,624,7088,12,12,12,40,336,786432,67108864,0.01171875,0.0009765625,0.0009765625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.26119805532718154,1,True,56,64,48,176,496,3,64,128,48,496,3,3,3,0,96,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.25002873772525547,4,False,40,16,48,128,368,3,16,80,48,368,3,3,3,0,48,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.compute_oriented,638f09e3766d56f7f57c13aabd54a5504ec08dc6e213c8124ed16f732a36dada,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,compute_oriented,True,0.2672544695505348,1,True,48,64,40,160,424,3,64,120,40,424,3,3,3,0,96,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.compute_oriented,638f09e3766d56f7f57c13aabd54a5504ec08dc6e213c8124ed16f732a36dada,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,compute_oriented,True,0.23593669868880524,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.host_transfer_oriented,553e7e0a7a591e1b4a6de756bcf637b0e4cead923e8bbd9834300fa1e2db3026,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,host_transfer_oriented,True,0.30483283302461434,1,True,48,64,40,160,424,3,64,120,40,424,3,3,3,0,96,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.host_transfer_oriented,553e7e0a7a591e1b4a6de756bcf637b0e4cead923e8bbd9834300fa1e2db3026,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,host_transfer_oriented,True,0.27295552161090575,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.local_movement_oriented,40c5f2dba78149fbd966780eb0ed1346b1fe5e783f8d424be5a584f437038a34,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,local_movement_oriented,True,0.24543663669528035,1,True,48,64,40,160,424,3,64,120,40,424,3,3,3,0,96,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.local_movement_oriented,40c5f2dba78149fbd966780eb0ed1346b1fe5e783f8d424be5a584f437038a34,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,local_movement_oriented,True,0.22384756696367578,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.synchronization_constrained,b8051e9addae8ef03cd83f704a6c0b44a271351853044aaaeb6bc834b43172be,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,synchronization_constrained,True,0.7290768609329507,1,True,48,64,40,160,424,3,64,120,40,424,3,3,3,0,96,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.synchronization_constrained,b8051e9addae8ef03cd83f704a6c0b44a271351853044aaaeb6bc834b43172be,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,synchronization_constrained,True,0.7290768609329507,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.wram_constrained,fde812588671a3d9df7989613d74a726977d15c7159aab8025fab190502208a8,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,wram_constrained,True,0.009823907094880562,1,True,48,64,40,160,424,3,64,120,40,424,3,3,3,0,96,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,custom_upmem.greedy.v2.wram_constrained,fde812588671a3d9df7989613d74a726977d15c7159aab8025fab190502208a8,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,wram_constrained,True,0.00966543206477325,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bell_2q_semantic_v2,quantum,2,quantum_circuit,False,,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.25680777338832916,1,True,48,64,40,160,424,3,64,120,40,424,3,3,3,0,96,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_qrng_2q_semantic_v2,quantum,2,quantum_circuit,False,,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.23638142379335092,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_quantization_stress_2q_semantic_v2,quantum,2,quantum_circuit,False,,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.6107802034001133,2,False,304,64,272,960,2448,18,64,688,272,2448,18,18,18,32,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bell_2q_semantic_v2,quantum,2,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.2624990547440262,3,False,56,64,56,192,504,3,64,136,56,504,3,3,3,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_qrng_2q_semantic_v2,quantum,2,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.23638142379335092,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_quantization_stress_2q_semantic_v2,quantum,2,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.6279456920380122,3,False,556,64,496,1408,4464,18,64,912,496,4464,18,18,18,60,144,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bell_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.2624990547440262,2,False,56,64,56,192,504,3,64,136,56,504,3,3,3,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_qrng_2q_sensitivity_v2,quantum,2,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.23638142379335092,1,True,24,16,32,96,224,3,16,64,32,224,3,3,3,0,32,786432,67108864,0.01171875,6.103515625e-05,6.103515625e-05,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_ghz_3q_semantic_v2,quantum,3,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.31503085162458677,1,True,120,64,120,376,1080,5,64,256,120,1080,5,5,5,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bv_3q_semantic_v2,quantum,3,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3951644199379108,3,False,408,64,408,1032,3672,10,64,624,408,3672,10,10,10,0,144,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.31503085162458677,1,True,120,64,120,376,1080,5,64,256,120,1080,5,5,5,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3951644199379108,2,False,408,64,408,1032,3672,10,64,624,408,3672,10,10,10,0,144,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
