circuit_id,split,topology_id,candidate_path_id,equal_weight_rank,equal_weight_score,feature_model
hs_20q_d1,training,1dpu_t8,3a3c22c3be49ddaecc4d6a14a4de31911fdde39b23f99008360145d27c03a745,7,-0.0060761643537923515,grouped
hs_20q_d1,training,1dpu_t8,a82f4d3b5479a1f9c9e6ad6227080a75b264cfeac32e099076d7054ef4a050aa,8,-0.0060761643537923515,grouped
hs_20q_d1,training,1dpu_t8,ddae4030d299ef23ce60912729fe4305f6f2059288147a4929f61ce31b611abb,9,-0.0060761643537923515,grouped
hs_20q_d1,training,1dpu_t8,20b71d8b913dc92ae337fba1c0bd64f61610340b7c9d89d1970e40fa1f661445,10,-0.006071192837691184,grouped
hs_20q_d1,training,1dpu_t8,d364be951a4d0d7607f043f6ac4790f3ac26b61ec89d73c7215e8317fb51c0a3,11,-0.006071192837691184,grouped
hs_20q_d1,training,1dpu_t8,4c6e7506d398b838322f367c50d53d5a55ce5eaa3a7dc7b4fe9363ed7011ca69,12,-0.006060246425010688,grouped
hs_20q_d1,training,1dpu_t8,6da6655fee912c4e04652f1e06f35f9ae18e43da45e684546543ca15444fe0b8,13,-0.006014501781485059,grouped
hs_20q_d1,training,1dpu_t8,88611f22fbc1b5538775dc5e9eae9c17b3416085506670cca0bea0ee14377a8f,14,-0.00600533488429639,grouped
hs_20q_d1,training,1dpu_t8,d408da6c431f80ca44516c8b71cfbe2219b1e2370476e22a528942803d488542,15,-0.00584008088556242,grouped
hs_20q_d1,training,1dpu_t8,c35aa97baec355c8f2a3d4d85104129a0b09f538e2bc68d4dcd6922b60d39de8,16,-0.005811585562313379,grouped
hs_20q_d1,training,1dpu_t8,6eab221b0f840516248184c46e332c029a57b8b88dd919f42f4de7b01c921cb2,17,-0.005808325535317634,grouped
hs_20q_d1,training,1dpu_t8,fa3029c4e34fc93432d76eecf5017a62e1df39259ad9d7f2cf774f95c18ba669,18,-0.005806616028490838,grouped
hs_20q_d1,training,1dpu_t8,b048e3abc6c06a91e1ab101b9258115b2831bc27eddcd56a0c15cb3d6d0b3b3e,19,-0.005790339699701429,grouped
hs_20q_d1,training,1dpu_t8,2c79da6a1377f1d2be88bc0f5d7c41e8959a63a398b0b873877ce6a6d6a68664,20,-0.005787444804504577,grouped
hs_20q_d1,training,1dpu_t8,f5d0125feaa1a24b2c0fc34c147df6932b3ebb296c077f656124a6a6032d9788,21,-0.005783592216594206,grouped
hs_20q_d1,training,1dpu_t8,7dc943e60471c864683a3cd53a8a7abc71f137b255e79029b7a39fdf83009660,22,-0.005776799604016213,grouped
hs_20q_d1,training,1dpu_t8,1096cdb62d2f8656b87c4e4594bd3b5efc5d0e4e6e254f333a88b54be3f49023,23,-0.0057669749146921296,grouped
hs_20q_d1,training,1dpu_t8,fd96f62e55011a2c45288282d3bd8801edb1c9f072e872228a4c0528691850b9,24,-0.005765379348897976,grouped
hs_20q_d1,training,1dpu_t8,7773ba90fa67435ad3c1d59649f1e6907a9beafebeaa56a78872ac10ae7fe6ed,25,-0.005761891892192977,grouped
hs_20q_d1,training,1dpu_t8,17c224136bbd5d011a439e14e96ed65683e76c5061f439dc45b123b0bc7b9a49,26,-0.0057569227290502735,grouped
hs_20q_d1,training,1dpu_t8,bfb220e280e1424184b352514a47244b6079ba796dfb537846e24417fddb1867,27,-0.005753776810826137,grouped
hs_20q_d1,training,1dpu_t8,7733a222b1a2adced1e8ce7fcd801bde2e52a22ab9643bf99a32fa601f5b05ce,28,-0.005748580028281055,grouped
hs_20q_d1,training,1dpu_t8,94a4e5bc098357dc2d121576d7f5d4ae76e71d205483a4876dc772f84c3ea883,29,-0.005746984513959293,grouped
hs_20q_d1,training,1dpu_t8,4fa094a9027e136899144839244e6dfb41dd28f6b970508f41a1640b96fb4323,30,-0.005742015462009761,grouped
hs_20q_d1,training,1dpu_t8,099f7296a89b605a078282b0859d88595fd806ebdf52450c356e666aa4a4a89c,31,-0.00573964476303414,grouped
hs_20q_d1,training,1dpu_t8,2bf2a31a965ef83a1c8bed782fce20ce3776855a903f60aaf984da906ecdc8c6,32,-0.005722139624839017,grouped
hs_20q_d1,training,1dpu_t8,86791ade4536ec904c39858b0d1b8cadf2fa88e9d78f062f3402249550a88e4c,33,-0.005722139624839017,grouped
hs_20q_d1,training,1dpu_t8,4b564c705b608c5c5fd9eb70139c5ba9e9eaa3a180d524157a65b09cd47876b3,34,-0.005712201928622395,grouped
hs_20q_d1,training,1dpu_t8,2aa9a27e81afc43de9ce2b6bf279132b9a3fe972ee39119384896e05d3d3c8d9,35,-0.005689842654130053,grouped
hs_20q_d1,training,1dpu_t8,55a7f599f3e49b44abfc379378af07f4bf4c029c62f9cce4e8c26b7a07a3a264,36,-0.005682389729393722,grouped
hs_20q_d1,training,1dpu_t8,fd72eb1ddf15936c2b3069e5a8d4400aca2b56ab7a82a8ff51d54fe111cbfd04,37,-0.005682389729393722,grouped
hs_20q_d1,training,1dpu_t8,31d0286a08aa2a59c4377fa821502451bdde70835ea229aba78c89c00325eb64,38,-0.005681614592562725,grouped
hs_20q_d1,training,1dpu_t8,3f0e1ad88edb1b4a4f919163adcbdddcf6202f6dd98371f337942e49934b6ed5,39,-0.005679016502637036,grouped
hs_20q_d1,training,1dpu_t8,29c6f9c860d40290bab2b2bdd409493fc54fe34f7e7be87f3583a770867e6b94,40,-0.005677421159223732,grouped
hs_20q_d1,training,1dpu_t8,7e73f2f7594dc66528d7dfede19b301fd61e407129bfea1f5301c187e0d038df,41,-0.005677421159223732,grouped
hs_20q_d1,training,1dpu_t8,8c4f9c83058bb466be6a164717e8fdd5592f9d81cd3c4bd7369ba5400400817d,42,-0.005677421159223732,grouped
hs_20q_d1,training,1dpu_t8,80e8ecfee123d48eeb5a3448538d69a805f9fa5ceec0ec5116d045857e7fcec9,43,-0.005672452626109835,grouped
hs_20q_d1,training,1dpu_t8,d924359d3b3e852f38392f1d91232dbe19d0e20b765e3fabb160dc61d654af41,44,-0.005672452626109835,grouped
hs_20q_d1,training,1dpu_t8,ac5daf2aad4316990ece27a69e612e447814ba6b19990d7552547e42d0d30a66,45,-0.005669968373448785,grouped
hs_20q_d1,training,1dpu_t8,3a3b1fd804d842dcecfba80fe1ac5ab1ba2b4feba3cfce174a0b1300bbd8dd42,46,-0.005662515671048179,grouped
hs_20q_d1,training,1dpu_t8,f77aa990d2d9473115779ba0c07e4f86b16b6ad38038fe160f0baa5712a636a1,47,-0.005657547249099315,grouped
hs_20q_d1,training,1dpu_t8,304de256294679371e6bee0572d5cb8a9b53ce96fce6e607ffa1321f04029ee2,48,-0.005652578864204331,grouped
hs_20q_d1,training,1dpu_t8,ed32dffba3873dfd1a7533195adfc6e460fbc3e388c6e94ca216839ea52a88dd,49,-0.005652578864204331,grouped
hs_20q_d1,training,1dpu_t8,bc9d98618b9a4c81357a0685c6d96a90fd1cad2f82f7a620ea78a1900760cae0,50,-0.005642642205573679,grouped
hs_20q_d1,training,1dpu_t8,86edb06dd66039b1456389380da79b038b78d3584e499fa507914f92155052ec,51,-0.005632705695151913,grouped
hs_20q_d1,training,1dpu_t8,2e1d5cff9460d6e02154e38c98c1421e2efdfa2c596de08a07361fee6c2f8ea5,52,-0.005612833118917371,grouped
hs_20q_d1,training,1dpu_t8,05778765df5091efc8bc35cdeba7d73dea40dc3c3ca2b64aaa5ddff2428ba8d1,53,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,3e61e087b35621021bb1234b1e2db0ebbeea777626c0bffc726f340901f5c20c,54,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,4d7cace64c91c46e52ce78a82843d53617b5be818b465d31a11f01fb1583ff8e,55,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,5bcd2ee43a768cc550411db6d35b7aa681368316fa25b4145ca225287f799968,56,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,68bf720cc25474b1e8de00bd487b65466a51afb3b82b65a5aadd479235689693,57,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,6f6485139b32682a2f9f1e3755ecd3a141e64e7cc180c544d6b1105c727398f6,58,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,7a04d012867c597de2acf459571a90a56b4cb8188b30fcd379ae1ef98af1ac3b,59,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,7c73c9a69d54c6386150673c9736da2d7f8b52c55c0642a91caba4030526aa60,60,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,81ddb4b8a65a8cec7ea3e0669156546fb7220ad0da7c0fe8d8154a63cb01e895,61,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,afb40eeb1356fc10abf87a4536affb92d0bb3ce451e498e82d4001d4a4a97ff6,62,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,d06e75e32ab3f58215a24488dc82de71656f32beab1c3aaa5bc30dd09861a11f,63,-0.005602897053095823,grouped
hs_20q_d1,training,1dpu_t8,4c902ee2939358d332581ae441e466049542f99e5442a0a00173c168cb84ceb1,64,-0.004988033629409872,grouped
hs_20q_d1,training,1dpu_t8,be2aca7b90cf22bd437f2aafda4194cc5dba5afea7a4dc514fc29232a92e6658,65,0.0,grouped
hs_20q_d1,training,4dpu_t8,01fce85004f811b2bf3286ba03073d81166c948e4cb75e280c8685079db5a7ed,1,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,0b07bd070ab7c17702e4e87d1ca4f2bf5672012f2b86c96fad5ac13e35233a97,2,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,0d83d853c93a93a230e8c6bf20b64b8dad89a8ac3c3e22629e0dae7773dde060,3,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,19765c820bac4e2cab0de272011ed0dbbb7abec939fee2b5991f8ecd89b4c71d,4,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,1b075fb9fbac32b4b0e22c7c11bcd10219b3a83907ae07169e2963080915bce3,5,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,362354f6333f0b780e26179540e71b6719a149253127638f3f9fe1abecc0b597,6,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,3a3c22c3be49ddaecc4d6a14a4de31911fdde39b23f99008360145d27c03a745,7,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,a82f4d3b5479a1f9c9e6ad6227080a75b264cfeac32e099076d7054ef4a050aa,8,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,ddae4030d299ef23ce60912729fe4305f6f2059288147a4929f61ce31b611abb,9,-0.0061972978575481515,grouped
hs_20q_d1,training,4dpu_t8,20b71d8b913dc92ae337fba1c0bd64f61610340b7c9d89d1970e40fa1f661445,10,-0.006192326341446984,grouped
hs_20q_d1,training,4dpu_t8,d364be951a4d0d7607f043f6ac4790f3ac26b61ec89d73c7215e8317fb51c0a3,11,-0.006192326341446984,grouped
hs_20q_d1,training,4dpu_t8,4c6e7506d398b838322f367c50d53d5a55ce5eaa3a7dc7b4fe9363ed7011ca69,12,-0.006181379928766488,grouped
hs_20q_d1,training,4dpu_t8,6da6655fee912c4e04652f1e06f35f9ae18e43da45e684546543ca15444fe0b8,13,-0.006135635285240859,grouped
hs_20q_d1,training,4dpu_t8,88611f22fbc1b5538775dc5e9eae9c17b3416085506670cca0bea0ee14377a8f,14,-0.00612646838805219,grouped
hs_20q_d1,training,4dpu_t8,d408da6c431f80ca44516c8b71cfbe2219b1e2370476e22a528942803d488542,15,-0.00596121438931822,grouped
hs_20q_d1,training,4dpu_t8,c35aa97baec355c8f2a3d4d85104129a0b09f538e2bc68d4dcd6922b60d39de8,16,-0.005932719066069179,grouped
hs_20q_d1,training,4dpu_t8,6eab221b0f840516248184c46e332c029a57b8b88dd919f42f4de7b01c921cb2,17,-0.0059294590390734335,grouped
hs_20q_d1,training,4dpu_t8,fa3029c4e34fc93432d76eecf5017a62e1df39259ad9d7f2cf774f95c18ba669,18,-0.005927749532246638,grouped
hs_20q_d1,training,4dpu_t8,b048e3abc6c06a91e1ab101b9258115b2831bc27eddcd56a0c15cb3d6d0b3b3e,19,-0.005911473203457229,grouped
hs_20q_d1,training,4dpu_t8,2c79da6a1377f1d2be88bc0f5d7c41e8959a63a398b0b873877ce6a6d6a68664,20,-0.005908578308260377,grouped
hs_20q_d1,training,4dpu_t8,f5d0125feaa1a24b2c0fc34c147df6932b3ebb296c077f656124a6a6032d9788,21,-0.005904725720350006,grouped
hs_20q_d1,training,4dpu_t8,7dc943e60471c864683a3cd53a8a7abc71f137b255e79029b7a39fdf83009660,22,-0.005897933107772013,grouped
hs_20q_d1,training,4dpu_t8,1096cdb62d2f8656b87c4e4594bd3b5efc5d0e4e6e254f333a88b54be3f49023,23,-0.0058881084184479295,grouped
hs_20q_d1,training,4dpu_t8,fd96f62e55011a2c45288282d3bd8801edb1c9f072e872228a4c0528691850b9,24,-0.005886512852653776,grouped
hs_20q_d1,training,4dpu_t8,7773ba90fa67435ad3c1d59649f1e6907a9beafebeaa56a78872ac10ae7fe6ed,25,-0.005883025395948777,grouped
hs_20q_d1,training,4dpu_t8,17c224136bbd5d011a439e14e96ed65683e76c5061f439dc45b123b0bc7b9a49,26,-0.0058780562328060735,grouped
hs_20q_d1,training,4dpu_t8,bfb220e280e1424184b352514a47244b6079ba796dfb537846e24417fddb1867,27,-0.005874910314581937,grouped
hs_20q_d1,training,4dpu_t8,7733a222b1a2adced1e8ce7fcd801bde2e52a22ab9643bf99a32fa601f5b05ce,28,-0.005869713532036855,grouped
hs_20q_d1,training,4dpu_t8,94a4e5bc098357dc2d121576d7f5d4ae76e71d205483a4876dc772f84c3ea883,29,-0.005868118017715093,grouped
hs_20q_d1,training,4dpu_t8,4fa094a9027e136899144839244e6dfb41dd28f6b970508f41a1640b96fb4323,30,-0.005863148965765561,grouped
hs_20q_d1,training,4dpu_t8,099f7296a89b605a078282b0859d88595fd806ebdf52450c356e666aa4a4a89c,31,-0.00586077826678994,grouped
hs_20q_d1,training,4dpu_t8,2bf2a31a965ef83a1c8bed782fce20ce3776855a903f60aaf984da906ecdc8c6,32,-0.005843273128594817,grouped
hs_20q_d1,training,4dpu_t8,86791ade4536ec904c39858b0d1b8cadf2fa88e9d78f062f3402249550a88e4c,33,-0.005843273128594817,grouped
hs_20q_d1,training,4dpu_t8,4b564c705b608c5c5fd9eb70139c5ba9e9eaa3a180d524157a65b09cd47876b3,34,-0.005833335432378195,grouped
hs_20q_d1,training,4dpu_t8,2aa9a27e81afc43de9ce2b6bf279132b9a3fe972ee39119384896e05d3d3c8d9,35,-0.005810976157885853,grouped
hs_20q_d1,training,4dpu_t8,55a7f599f3e49b44abfc379378af07f4bf4c029c62f9cce4e8c26b7a07a3a264,36,-0.005803523233149522,grouped
hs_20q_d1,training,4dpu_t8,fd72eb1ddf15936c2b3069e5a8d4400aca2b56ab7a82a8ff51d54fe111cbfd04,37,-0.005803523233149522,grouped
hs_20q_d1,training,4dpu_t8,31d0286a08aa2a59c4377fa821502451bdde70835ea229aba78c89c00325eb64,38,-0.005802748096318525,grouped
hs_20q_d1,training,4dpu_t8,3f0e1ad88edb1b4a4f919163adcbdddcf6202f6dd98371f337942e49934b6ed5,39,-0.005800150006392836,grouped
hs_20q_d1,training,4dpu_t8,29c6f9c860d40290bab2b2bdd409493fc54fe34f7e7be87f3583a770867e6b94,40,-0.0057985546629795316,grouped
hs_20q_d1,training,4dpu_t8,7e73f2f7594dc66528d7dfede19b301fd61e407129bfea1f5301c187e0d038df,41,-0.0057985546629795316,grouped
hs_20q_d1,training,4dpu_t8,8c4f9c83058bb466be6a164717e8fdd5592f9d81cd3c4bd7369ba5400400817d,42,-0.0057985546629795316,grouped
hs_20q_d1,training,4dpu_t8,80e8ecfee123d48eeb5a3448538d69a805f9fa5ceec0ec5116d045857e7fcec9,43,-0.005793586129865635,grouped
hs_20q_d1,training,4dpu_t8,d924359d3b3e852f38392f1d91232dbe19d0e20b765e3fabb160dc61d654af41,44,-0.005793586129865635,grouped
hs_20q_d1,training,4dpu_t8,ac5daf2aad4316990ece27a69e612e447814ba6b19990d7552547e42d0d30a66,45,-0.005791101877204585,grouped
hs_20q_d1,training,4dpu_t8,3a3b1fd804d842dcecfba80fe1ac5ab1ba2b4feba3cfce174a0b1300bbd8dd42,46,-0.005783649174803979,grouped
hs_20q_d1,training,4dpu_t8,f77aa990d2d9473115779ba0c07e4f86b16b6ad38038fe160f0baa5712a636a1,47,-0.005778680752855115,grouped
hs_20q_d1,training,4dpu_t8,304de256294679371e6bee0572d5cb8a9b53ce96fce6e607ffa1321f04029ee2,48,-0.0057737123679601305,grouped
hs_20q_d1,training,4dpu_t8,ed32dffba3873dfd1a7533195adfc6e460fbc3e388c6e94ca216839ea52a88dd,49,-0.0057737123679601305,grouped
hs_20q_d1,training,4dpu_t8,bc9d98618b9a4c81357a0685c6d96a90fd1cad2f82f7a620ea78a1900760cae0,50,-0.005763775709329479,grouped
hs_20q_d1,training,4dpu_t8,86edb06dd66039b1456389380da79b038b78d3584e499fa507914f92155052ec,51,-0.0057538391989077125,grouped
hs_20q_d1,training,4dpu_t8,2e1d5cff9460d6e02154e38c98c1421e2efdfa2c596de08a07361fee6c2f8ea5,52,-0.005733966622673171,grouped
hs_20q_d1,training,4dpu_t8,05778765df5091efc8bc35cdeba7d73dea40dc3c3ca2b64aaa5ddff2428ba8d1,53,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,3e61e087b35621021bb1234b1e2db0ebbeea777626c0bffc726f340901f5c20c,54,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,4d7cace64c91c46e52ce78a82843d53617b5be818b465d31a11f01fb1583ff8e,55,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,5bcd2ee43a768cc550411db6d35b7aa681368316fa25b4145ca225287f799968,56,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,68bf720cc25474b1e8de00bd487b65466a51afb3b82b65a5aadd479235689693,57,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,6f6485139b32682a2f9f1e3755ecd3a141e64e7cc180c544d6b1105c727398f6,58,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,7a04d012867c597de2acf459571a90a56b4cb8188b30fcd379ae1ef98af1ac3b,59,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,7c73c9a69d54c6386150673c9736da2d7f8b52c55c0642a91caba4030526aa60,60,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,81ddb4b8a65a8cec7ea3e0669156546fb7220ad0da7c0fe8d8154a63cb01e895,61,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,afb40eeb1356fc10abf87a4536affb92d0bb3ce451e498e82d4001d4a4a97ff6,62,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,d06e75e32ab3f58215a24488dc82de71656f32beab1c3aaa5bc30dd09861a11f,63,-0.005724030556851623,grouped
hs_20q_d1,training,4dpu_t8,4c902ee2939358d332581ae441e466049542f99e5442a0a00173c168cb84ceb1,64,-0.005091587367998698,grouped
hs_20q_d1,training,4dpu_t8,be2aca7b90cf22bd437f2aafda4194cc5dba5afea7a4dc514fc29232a92e6658,65,0.0,grouped
edc_14q,training,1dpu_t8,dd10879e8d92fd2f8069e56c7ee3b86ec2c57c9ddb1671626e41763c24ad3363,1,-0.7760622073427481,grouped
edc_14q,training,1dpu_t8,73c765d4d55ccdf174542a40c7cc2a9a114a341127aa0b31c4c2860ef1a0b277,2,-0.7760402878909218,grouped
edc_14q,training,1dpu_t8,95510cd4b21df346a85564c257671b41f54d924da336f29084bb769d0ba9d8d7,3,-0.7758438409776319,grouped
edc_14q,training,1dpu_t8,c9bd5f382e4c40d5fe851ed8719d6d9c92de44e58d4c7266f39eb5aad0008c4c,4,-0.774715867258106,grouped
edc_14q,training,1dpu_t8,36f230720fe5436238e463118b547d7071b1b57eb658818e3da2ca3abe790ced,5,-0.7738361211173848,grouped
edc_14q,training,1dpu_t8,3ba11e13b56e144d526afb7e91db24c844735a59e6d5f675fedc101a6bbcf32b,6,-0.7737489389624552,grouped
edc_14q,training,1dpu_t8,a9700fcd1568773a9b1f2779b2add1ef19ad7771568dda5ae8715a42663af568,7,-0.7712541607739737,grouped
edc_14q,training,1dpu_t8,0425b3f902fd79466e68378678063bfbad6a245b63bb6ccf7bb9dc4e394f6007,8,-0.7579634128984752,grouped
edc_14q,training,1dpu_t8,286eba818823e21779bf064e893cac5790b4d98a28cdacc7f504e3337e987f65,9,-0.7549007224239805,grouped
edc_14q,training,1dpu_t8,77a6ab261a7417d99f61173c45a6faf48ad1dd55fb761d4aeb6e9dcf37619117,10,-0.7541069954884065,grouped
edc_14q,training,1dpu_t8,0452bc653e241d2a25635b9212a7c245f3002a6fea0a8f9ca1892259e386d5f7,11,-0.7540213895839976,grouped
