circuit_id,logical_plan_id,node_index,node_id,operand_a_shape,operand_b_shape,output_shape,B,M,N,K,operand_a_scale,operand_b_scale,operand_a_max_abs_component,operand_b_max_abs_component,operand_a_encoded_element_count,operand_b_encoded_element_count,operand_a_q_real_min,operand_a_q_real_max,operand_a_q_imag_min,operand_a_q_imag_max,operand_b_q_real_min,operand_b_q_real_max,operand_b_q_imag_min,operand_b_q_imag_max,operand_a_zero_count,operand_b_zero_count,operand_a_clipping_count,operand_b_clipping_count,operand_a_saturation_at_boundary_count,operand_b_saturation_at_boundary_count,int32_theoretical_accumulator_bound,int32_accumulator_safe,local_output_max_abs_error_vs_same_node_float32,local_output_relative_l2_vs_same_node_float32,local_output_norm_drift_vs_same_node_float32,cumulative_output_max_abs_error_vs_same_node_float32,cumulative_output_relative_l2_vs_same_node_float32,cumulative_output_norm_drift_vs_same_node_float32,theoretical_local_error_bound,observed_local_error,rounding_bound_applicable,logical_encoded_bytes,corresponding_float32_complex_bytes,nominal_compression_ratio,scale_metadata_bytes,quantized_complex_values,scalar_components_quantized,scale_computation_count,quantization_event_count,requantization_event_count,dequantized_output_elements,four_real_products_per_complex_product,integer_multiply_accumulate_count
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,13,contract_5,[2],"[2,2,2,2]","[2,2,2]",1,1,8,2,0.007874015748031496,0.007874015748031496,1.0,1.0,2,16,0,127,0,0,0,127,0,0,3,28,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.03801911121847394,1.5700924586837752e-16,true,52,144,2.769230769230769,16,18,36,2,2,0,8,4,64
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,14,contract_6,[2],"[2,2,2,2]","[2,2,2]",1,1,8,2,0.007874015748031496,0.007874015748031496,1.0,1.0,2,16,0,127,0,0,0,127,0,0,3,28,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.03801911121847394,1.5700924586837752e-16,true,52,144,2.769230769230769,16,18,36,2,2,0,8,4,64
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,15,contract_7,[2],"[2,2,2,2]","[2,2,2]",1,1,8,2,0.007874015748031496,0.007874015748031496,1.0,1.0,2,16,0,127,0,0,0,127,0,0,3,28,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.03801911121847394,1.5700924586837752e-16,true,52,144,2.769230769230769,16,18,36,2,2,0,8,4,64
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,16,contract_8,[2],"[2,2,2,2]","[2,2,2]",1,1,8,2,0.007874015748031496,0.007874015748031496,1.0,1.0,2,16,0,127,0,0,0,127,0,0,3,28,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.03801911121847394,1.5700924586837752e-16,true,52,144,2.769230769230769,16,18,36,2,2,0,8,4,64
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,17,contract_9,[2],"[2,2,2,2]","[2,2,2]",1,1,8,2,0.007874015748031496,0.007874015748031496,1.0,1.0,2,16,0,127,0,0,0,127,0,0,3,28,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.03801911121847394,1.5700924586837752e-16,true,52,144,2.769230769230769,16,18,36,2,2,0,8,4,64
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,18,contract_18,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,8,2,0,127,0,0,127,127,0,0,14,2,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.023622046839820367,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,19,contract_20,"[2,2,2]","[2,2,2]","[2,2,2,2]",1,4,4,2,0.007874015748031496,0.007874015748031496,1.0,1.0,8,8,0,127,0,0,0,127,0,0,14,14,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.04454215944482189,1.5700924586837752e-16,true,48,128,2.6666666666666665,16,16,32,2,2,2,16,4,128
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,20,contract_21,"[2,2,2]","[2,2,2]","[2,2,2,2]",1,4,4,2,0.007874015748031496,0.007874015748031496,1.0,1.0,8,8,0,127,0,0,0,127,0,0,14,14,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.04454215944482189,1.5700924586837752e-16,true,48,128,2.6666666666666665,16,16,32,2,2,2,16,4,128
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,21,contract_22,"[2,2,2]","[2,2,2]","[2,2,2,2]",1,4,4,2,0.007874015748031496,0.007874015748031496,1.0,1.0,8,8,0,127,0,0,0,127,0,0,14,14,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.04454215944482189,1.5700924586837752e-16,true,48,128,2.6666666666666665,16,16,32,2,2,2,16,4,128
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,22,contract_23,"[2,2,2]","[2,2,2]","[2,2,2,2]",1,4,4,2,0.007874015748031496,0.007874015748031496,1.0,1.0,8,8,0,127,0,0,0,127,0,0,14,14,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.04454215944482189,1.5700924586837752e-16,true,48,128,2.6666666666666665,16,16,32,2,2,2,16,4,128
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,23,contract_24,"[2,2,2]","[2,2,2]","[2,2,2,2]",1,4,4,2,0.007874015748031496,0.007874015748031496,1.0,1.0,8,8,0,127,0,0,0,127,0,0,14,14,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.04454215944482189,1.5700924586837752e-16,true,48,128,2.6666666666666665,16,16,32,2,2,2,16,4,128
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,24,contract_25,"[2,2,2]","[2,2,2]","[2,2,2,2]",1,4,4,2,0.007874015748031496,0.007874015748031496,1.0,1.0,8,8,0,127,0,0,0,127,0,0,14,14,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.04454215944482189,1.5700924586837752e-16,true,48,128,2.6666666666666665,16,16,32,2,2,2,16,4,128
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,25,contract_26,"[2,2,2]","[2,2,2]","[2,2,2,2]",1,4,4,2,0.007874015748031496,0.007874015748031496,1.0,1.0,8,8,0,127,0,0,0,127,0,0,14,14,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.04454215944482189,1.5700924586837752e-16,true,48,128,2.6666666666666665,16,16,32,2,2,2,16,4,128
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,26,contract_19,"[2,2,2]","[2,2]","[2,2,2]",1,4,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,8,4,0,127,0,0,0,127,0,0,14,6,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.02688357089717574,0.0,true,40,96,2.4,16,12,24,2,2,2,8,4,64
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,27,contract_27,"[2,2,2]","[2,2,2,2]","[2,2,2,2,2]",1,4,8,2,0.007874015748031496,0.007874015748031496,1.0,1.0,8,16,0,127,0,0,0,127,0,0,14,30,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.053767142714536934,1.5700924586837752e-16,true,64,192,3.0,16,24,48,2,2,2,32,4,256
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,28,contract_28,"[2,2,2,2]","[2,2,2,2,2]","[2,2,2,2,2,2,2]",1,8,16,2,0.007874015748031496,0.007874015748031496,1.0,1.0,16,32,0,127,0,0,0,127,0,0,30,62,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.07603822243694788,1.5700924586837752e-16,true,112,384,3.4285714285714284,16,48,96,2,2,2,128,4,1024
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,29,contract_29,"[2,2,2,2]","[2,2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2]",1,8,64,2,0.007874015748031496,0.007874015748031496,1.0,1.0,16,128,0,127,0,0,0,127,0,0,30,254,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.12058038188176977,1.5700924586837752e-16,true,304,1152,3.789473684210526,16,144,288,2,2,2,512,4,4096
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,30,contract_30,"[2,2,2,2]","[2,2,2,2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2]",1,8,256,2,0.007874015748031496,0.007874015748031496,1.0,1.0,16,512,0,127,0,0,0,127,0,0,30,1022,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.20966470077141355,1.5700924586837752e-16,true,1072,4224,3.9402985074626864,16,528,1056,2,2,2,2048,4,16384
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,31,contract_31,"[2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2,2,2]",1,8,1024,2,0.007874015748031496,0.007874015748031496,1.0,1.0,16,2048,0,127,0,0,0,127,0,0,30,4094,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.3878333385507011,1.5700924586837752e-16,true,4144,16512,3.9845559845559846,16,2064,4128,2,2,2,8192,4,65536
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,32,contract_32,"[2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,8,4096,2,0.007874015748031496,0.007874015748031496,1.0,1.0,16,8192,0,127,0,0,0,127,0,0,30,16382,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.7441706141092763,1.5700924586837752e-16,true,16432,65664,3.9961051606621227,16,8208,16416,2,2,2,32768,4,262144
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,33,contract_33,"[2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,8,16384,2,0.007874015748031496,0.007874015748031496,1.0,1.0,16,32768,0,127,0,0,0,127,0,0,30,65534,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,1.4568451652264265,1.5700924586837752e-16,true,65584,262272,3.9990241522322516,16,32784,65568,2,2,2,131072,4,1048576
ghz18,83da361a1f41fb6ad1126a28e4912204d26ee08f2cf5d1f2f3e6a45afa680193,34,contract_34,"[2,2,2]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,4,65536,2,0.0055677698353144124,0.007874015748031496,0.7071067690849304,1.0,8,131072,0,127,0,0,0,127,0,0,14,262142,0,0,2,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,2.0314960282245518,0.0,true,262176,1048640,3.999755889173685,16,131080,262160,2,2,2,262144,4,2097152
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,0,contract_0,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,1,contract_10,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,2,contract_12,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,3,contract_14,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,4,contract_16,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,5,contract_18,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,6,contract_2,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,7,contract_20,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,8,contract_22,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,9,contract_24,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,10,contract_26,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,11,contract_28,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,12,contract_30,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,13,contract_32,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,14,contract_34,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,15,contract_4,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,16,contract_6,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,17,contract_8,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,18,contract_1,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,19,contract_13,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,20,contract_17,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,21,contract_21,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,22,contract_25,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,23,contract_29,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,24,contract_33,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,25,contract_5,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,26,contract_9,"[2,2,2,2]",[2],"[2,2,2]",1,8,1,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,16,2,-127,127,0,0,127,127,0,0,28,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.033406619011886476,0.0,true,52,144,2.769230769230769,16,18,36,2,2,1,8,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,27,contract_11,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,28,contract_15,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,29,contract_19,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,30,contract_23,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,31,contract_27,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,32,contract_3,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,33,contract_31,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,34,contract_35,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
