circuit_id,split,topology_id,candidate_path_id,equal_weight_rank,equal_weight_score,feature_model
hs_18q_d1,training,1dpu_t8,e03d5d65a6118ee597f1200afdcd941cdf4e83d0e1447b7b3a199207a7853314,15,-0.0008003753465814753,grouped
hs_18q_d1,training,1dpu_t8,5e1fda8acf79f8a71bc33f05f79a54d3181a20e4641f22e07245ba65b0a7fb0f,16,-0.0004237173669751984,grouped
hs_18q_d1,training,1dpu_t8,406a40910f8e2e1672accbc1b11c466efa387a0ab40aba96038301dc6c6eecb6,17,-0.0004173557573485709,grouped
hs_18q_d1,training,1dpu_t8,db0f937d0e75515c3d6962d48694d92aa211d4cae7577b042806cd4b0793874c,18,-0.0003975479934106084,grouped
hs_18q_d1,training,1dpu_t8,3ef3416abaecd8b8e1fced82b24630cbdbacaf6565741b6ff0a6821435affa6c,19,-0.00035793423229215976,grouped
hs_18q_d1,training,1dpu_t8,e69f53f17fabdfaba58d664f1e370a4216829bde473cd84608353c345fb2b4fa,20,-0.00033668251026512533,grouped
hs_18q_d1,training,1dpu_t8,efaf3a9c96f8ddda7d7186dcd6232d663f679d64cf59854850cd8e460d892432,21,-0.00032559918407238297,grouped
hs_18q_d1,training,1dpu_t8,63f07730ba8814dd3537102cb3b2b5da17036ece57fb0e998d7ffbd66b6cf8b5,22,-0.00031832282661682035,grouped
hs_18q_d1,training,1dpu_t8,07bf4b4cf7f66d8ecdfd1fdf7b9a10d7cfdb331586c8dc8c04237da78abd647e,23,-0.00031051625340623897,grouped
hs_18q_d1,training,1dpu_t8,a34e62867473e29d2d1c5f30dd326bad9c17c5c8a00832efc81f8bf4d419684a,24,-0.0002985180069826365,grouped
hs_18q_d1,training,1dpu_t8,756d71111f22c032ea9e7d05e4058f1258e2c24a503f2d04e9cc45b79e8e68fa,25,-0.0002930726927145985,grouped
hs_18q_d1,training,1dpu_t8,6eccb33ad6b4fb68aac4ef5961f1b8732b7c50891b2c30c3eb3a32820c2d526c,26,-0.00027871377610422634,grouped
hs_18q_d1,training,1dpu_t8,38afcf60aaac4b9f71624ee134ff6bc35bb4c3f7f35ad57be50ec978916a2f95,27,-0.0002391070804741739,grouped
hs_18q_d1,training,1dpu_t8,1b68e19aaedcffded32f35dfbf1a1ac01d310ee8ca351d5f0203fbedea3b4326,28,-0.00022966314179438587,grouped
hs_18q_d1,training,1dpu_t8,c687d8313f76803178f5cd3caf035c77985ef0790b71e0b6980f84aebfd00c80,29,-0.00020586221476284446,grouped
hs_18q_d1,training,1dpu_t8,4328e77c31c965ac83ba585294a3e3db6a45e2b0771a695f37fc6ec1774ff8ad,30,-0.0001995027394465095,grouped
